start_date;end_date;status;ip_address;progress;duration_in_seconds;finished;recorded_date;response_id;recipient_last_name;recipient_first_name;recipient_email;external_reference;location_latitude;location_longitude;distribution_channel;user_language;q_recaptcha_score;q_relevant_id_duplicate;q_relevant_id_duplicate_score;q_relevant_id_fraud_score;q_relevant_id_last_start_date;intro;gender;age_5;edu;mzam;woj;home_ownership_1;home_ownership_2;home_ownership_3;changed_heating;media_weekly_1;media_weekly_2;media_weekly_3;media_daily_1;media_daily_2;media_daily_3;most_common_soc_med_1;most_common_soc_med_2;most_common_soc_med_3;most_common_soc_med_4;most_common_soc_med_5;most_common_soc_med_6;most_common_soc_med_7;most_common_soc_med_8;most_common_soc_med_9;most_common_soc_med_10;most_common_soc_med_11;active_soc_media;passive_soc_media;q5_eu_attitudes_1;financial_sit_1;financial_sit_2;financial_sit_3;security_1;security_2;security_3;security_4;security_5;security_6;q119_first_click;q119_last_click;q119_page_submit;q119_click_count;q120_first_click;q120_last_click;q120_page_submit;q120_click_count;q121_first_click;q121_last_click;q121_page_submit;q121_click_count;security_freedom_1;security_freedom_2;security_freedom_3;security_freedom_4;security_freedom_5;security_freedom_6;security_freedom_7;att_check_exp;finan_exp;effectiveness_exp;support_exp;acceptability_exp;attention_control;fin_control;effectiveness_contr;support_control;accept_control;nar_1;nar1_end;nar_2;nar2_end;nar_3;nar3_end;nar_4;nar4_end;OLDnar_5;nar5_end;OLDnar_6;nar6_end;OLDnar_7;nar7_end;OLDnar_8;nar8_end;q131;q132;q128_first_click;q128_last_click;q128_page_submit;q128_click_count;q1_sm_2;q1_sm_3;q1_sm_4;q1_sm_5;q1_sm_6;q1_comm;q2_sm_2;q2_sm_3;q2_sm_4;q2_sm_5;q2_sm_6;q2_comm;q3_sm_2;q3_sm_3;q3_sm_4;q3_sm_5;q3_sm_6;q3_comm;q4_sm_2;q4_sm_3;q4_sm_4;q4_sm_5;q4_sm_6;q4_comm;q5_sm_2;q5_sm_3;q5_sm_4;q5_sm_5;q5_sm_6;q5_comm;q6_sm_2;q6_sm_3;q6_sm_4;q6_sm_5;q6_sm_6;q6_comm;q7_sm_2;q7_sm_3;q7_sm_4;q7_sm_5;q7_sm_6;q7_comm;q8_sm_2;q8_sm_3;q8_sm_4;q8_sm_5;q8_sm_6;q8_comm;realistic;credibility;realistic_control;credible_control;political;political_6_text;institution_trust_1;institution_trust_2;institution_trust_3;institution_trust_4;institution_trust_5;sss_1;outro_2_comments;outro_3;q_language;q_terminate_flag;q_total_duration;create_new_field_or_choose_from_dropdown;id;survey_hash;gr;condition;q_ambiguous_text_present;q_ambiguous_text_questions;q_straightlining_count;q_straightlining_percentage;q_straightlining_questions;q_unanswered_percentage;q_unanswered_questions;att_merged;realist_merged;credib_merged;finan_burden_merged;effec_merged;support_merged;accep_merged;finan_sit_avg;trait_secur_avg;trait_free_avg;state_secur_avg;state_free_avg;antim_narr_intr;antim_narrat_endors_avg;main_narrat_endors_avg;engagement_total;relat_antim_interest;total_soc_media_mainstreamness;main_endorsement_soc_media;antim_endorsement_soc_media;Nar_5correct;nar_6correct;nar_7correct;nar_8correct;Mainstream_Interest_avg
12/19/2024 8:10:40;12/19/2024 8:20:52;0;37.47.133.228;100;612;1;12/19/2024 8:20:53;R_21i9Ff6veIlCgrD; ; ; ; ;52.4083;16.9047;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;47;3;1;15; ;1; ;2;5;1;5;4;3;3;1; ;1;1; ; ; ;1; ; ; ;4;3;71;3;3;3;4;4;4;4;4;4;0;0;150,759;0; ; ; ; ; ; ; ; ;7;6;6;6;6;6;7;2;4;3;1;1; ; ; ; ; ;3;4;4;4;4;4;4;5;6;3;7;5;6;4;6;4; ; ;0;0;16,702;0;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;3;4; ; ;3; ;5;6;6;6;5;7;jest ok;4;PL; ;612; ;55b38e63c6aca7a5b72cfd275f8f7dcc;gtj3cm;1;obligatory;0; ;3;,428571428571429;QID12, QID33, QID9;,0377358490566038;QID56, QID63;2;3;4;4;3;1;1;3;4;4;6,25;6,33333333333333;3,75;4,25;4;6;-2,5;4;4;0;4;5;4;4;4,25
12/19/2024 7:51:44;12/19/2024 8:23:03;0;89.64.60.69;100;1879;1;12/19/2024 8:23:04;R_2nocuKTxyf5faLF; ; ; ; ;50.047;19.9489;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;66;3;4;6; ;1; ;2;1;1;5;5;5;3;1; ; ;1; ; ;1;1; ; ; ;4;5;91;4;4;4;4;7;5;4;4;4; ; ; ; ; ; ; ; ;0;0;264,691;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;7;7;7;7;6;7;5;7;5;6;4;9;6;9;6;9;7;9;6; ; ;0;0;24,939;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;5;5;4; ;6;5;6;5;2;7; ;4;PL; ;1879; ;be515cb45d457dbd9918ba37cb31e538;gtj3cm;3;control;0; ;3;,428571428571429;QID22, QID33, QID9;,0188679245283019;QID43;3;5;5;1;7;7;7;4;5,33333333333333;4;1;1;6,75;5;6,25;8;-2,25;0;4;-4;7;7;7;7;7
12/19/2024 8:12:22;12/19/2024 8:26:44;0;83.25.226.56;100;862;1;12/19/2024 8:26:44;R_82VjAZaOg4g4VbN; ; ; ; ;52.3963;16.9293;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;68;4;2;4; ;1; ;2;5;3;6;5;2;3;1; ; ;1; ; ;1;1; ; ; ;2;2;77;3;3;3;5;3;4;4;5;5; ; ; ; ;0;0;130,204;0; ; ; ; ;5;6;3;5;4;4;5;1;3;4;4;4; ; ; ; ; ;5;4;4;6;4;5;3;5;6;5;6;4;8;5;7;5; ; ;0;0;24,927;0;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ;0;0;0;0;0; ;4;4; ; ;1; ;6;4;4;5;5;5; ;4;PL; ;862; ;013c40c0d346b33da5be62212e3113a6;gtj3cm;2;voluntary;0; ;2;,285714285714286;QID33, QID9;,0566037735849057;QID43, QID63, QID67;1;4;4;3;4;4;4;3;4;4,66666666666667;4,75;4,33333333333333;4;5;4,75;7;-2,75;2;3;-1;4;4;6;5;4,75
12/19/2024 8:15:07;12/19/2024 8:27:33;0;78.30.102.23;100;745;1;12/19/2024 8:27:34;R_6Y571K8izS3w3y2; ; ; ; ;52.2119;21.0553;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;58;3;1;7; ;1; ;2;7;1;6;4;1;2;1; ; ; ; ;1; ;1; ; ; ;1;6;100;1;2;1;7;7;6;6;5;4;1,309;131,494;132,559;84; ; ; ; ; ; ; ; ;6;6;5;5;6;5;6;2;3;5;5;4; ; ; ; ; ;5;5;5;5;5;6;4;6;7;6;8;6;7;6;8;5; ; ;0;0;16,665;0;1;0;0;0;0; ;1;0;0;0;0; ;0;1;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;1;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;5;5; ; ;1; ;6;5;4;6;6;3; ;4;PL; ;745; ;a133f16f1d710b74bcfe746ac503462e;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0188679245283019;QID43;2;5;5;3;5;5;4;1,33333333333333;6,66666666666667;5;5,5;5,66666666666667;4,75;5,5;5,75;8;-2,75;2;3;-1;5;6;5;6;5,5
12/19/2024 8:13:57;12/19/2024 8:29:40;0;5.184.115.167;100;943;1;12/19/2024 8:29:41;R_2fHLaTkzPD4cYF9; ; ; ; ;53.7976;20.4138;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;52;3;1;14; ;1; ;2;1;10;9;2;3;1; ; ; ;1; ; ;1; ; ; ; ;2;3;20;3;2;2;4;6;4;6;5;5; ; ; ; ;83,495;119,133;122,204;2; ; ; ; ;7;6;6;6;5;7;7;1;5;4;1;2; ; ; ; ; ;7;6;7;7;5;4;7;7;1;1;9;5;9;7;9;7; ; ;0;0;18,1;0;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;1;0;0;0; ;2;2; ; ;4; ;5;2;3;1;3;5; ;4;PL; ;943; ;c66564a457642767c28cae28c4c50aaa;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0566037735849057;QID43, QID64, QID65;1;2;2;5;4;1;2;2,33333333333333;4,66666666666667;5,33333333333333;6,25;6,33333333333333;6,5;6;5;8;-,5;-2;2;-4;1;7;7;7;5,5
12/19/2024 8:08:39;12/19/2024 8:30:08;0;77.242.238.247;100;1288;1;12/19/2024 8:30:08;R_2r1UsyUoZJRxzcR; ; ; ; ;53.0216;20.8925;anonymous;PL;,899999976158142; ;0;0;10/14/1582 0:00:00;1;1;57;2;2;14; ;1; ;2;2;1;5;6;2;2;1; ; ;1; ;1; ;1;1; ; ;4;4;81;2;3;3;6;6;6;6;6;7; ; ; ; ; ; ; ; ;0;0;124,002;0;4;4;5;5;4;5;3; ; ; ; ; ;3;1;6;5;6;6;6;6;6;6;6;5;5;8;5;7;6;9;6;9;7; ; ;0;0;23,598;0;0;0;0;1;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ; ; ;6;6;7; ;6;4;6;6;6;5; ;4;PL; ;1288; ;f620c64da0218b5f733dd267b0311917;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0566037735849057;QID43, QID56, QID63;3;6;6;1;6;5;6;2,66666666666667;6;6,33333333333333;4,5;4;5,75;5,75;6;6;-2,5;4;3;1;6;5;7;7;6,25
12/19/2024 8:14:23;12/19/2024 8:30:10;0;77.255.173.4;100;947;1;12/19/2024 8:30:11;R_2jZEj4Ssdz6P6IF; ; ; ; ;51.0794;17.0448;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;68;3;2;1; ;1; ;2;1;10;2;3;1;2; ; ; ;1; ; ;1; ; ; ; ;1;1;31;4;3;3;3;5;5;6;6;5; ; ; ; ; ; ; ; ;3,234;136,546;138,272;23;1;1;1;1;1;1;1; ; ; ; ; ;3;1;5;6;5;4;3;5;4;5;5;4;3;6;3;7;6;9;6;6;4; ; ;8,326;8,326;17,1;1;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;1;0;0;I znowu szczujemy;1;0;0;0;0; ;1;0;0;0;0; ;0;0;1;0;0;I ci z tego,że jedni jadą prawidło,a drudzy bezmyślnie narażają innych na niebezpieczeństwo;1;0;0;0;0; ; ; ;6;5;1; ;3;1;1;2;2;7; ;4;PL; ;947; ;ee4345c6545eaf4a5501be5422fbda27;gtj3cm;3;control;0; ;2;,285714285714286;QID22, QID33;,0363636363636364;QID43, QID62;3;6;5;1;5;6;5;3,33333333333333;4,33333333333333;5,66666666666667;1;1;4,5;3,75;4,75;7;-2,5;3;3;0;4;5;7;4;5
12/18/2024 7:54:24;12/19/2024 8:32:19;0;195.136.137.74;100;88675;1;12/19/2024 8:32:20;R_8rcnI1yjFjgdp97; ; ; ; ;49.8775;19.495;anonymous;PL;1; ;0;75;10/14/1582 0:00:00;1;1;47;2;1;6; ;1; ;2;2;1;2;5;1;2;1; ; ; ; ;1; ;1; ; ; ;1;2;46;3;4;3;4;4;5;5;5;5; ; ; ; ;13,724;166,001;167,562;13; ; ; ; ;2;6;6;7;7;6;4;1;3;4;3;3; ; ; ; ; ;5;3;5;5;6;6;5;5;8;3;7;5;8;3;6;4; ; ;0;0;16,687;0;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;0;0;1;0;0; ;2;3; ; ;7; ;5;4;3;2;1;5; ;4;PL; ;88675; ;1759e286a4fc80814a1165d17ca80a9d;gtj3cm;2;voluntary;0; ;1;,142857142857143;QID33;,0555555555555556;QID43, QID62, QID70;1;2;3;3;4;3;3;3,33333333333333;4,33333333333333;5;5,25;5,66666666666667;5,25;4,75;3,75;7;-2;-2;1;-3;6;5;6;4;5,25
12/19/2024 8:19:05;12/19/2024 8:32:24;0;46.134.102.175;100;798;1;12/19/2024 8:32:24;R_8dSgaoETkNiYtdv; ; ; ; ;50.248;19.0134;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;31;4;2;6; ;1; ;2;7;2;9;5;1;1;1; ;1; ; ; ;1;1; ; ; ;3;6;70;4;2;1;6;7;6;7;7;7;12,198;131,485;132,647;29; ; ; ; ; ; ; ; ;7;6;7;7;7;7;7;2;3;5;3;4; ; ; ; ; ;7;6;7;7;7;4;3;5;7;5;9;7;9;1;7;6; ; ;0;0;15,924;0;0;0;0;0;0; ;0;1;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;1;0;1;0; ;7;6; ; ;5; ;6;1;3;3;1;5; ;4;PL; ;798; ;f420c6ec1ff553fb0a95fa18015ae3a9;gtj3cm;1;obligatory;0; ;1;,142857142857143;QID33;,0566037735849057;QID43, QID49, QID64;2;7;6;3;5;3;4;2,33333333333333;6,33333333333333;7;6,75;7;6;5,5;4,75;8;-2;1;1;0;5;7;7;5;6
12/19/2024 8:11:30;12/19/2024 8:34:26;0;78.30.102.100;100;1376;1;12/19/2024 8:34:27;R_3F8jiUbjLkI6meI; ; ; ; ;52.2119;21.0553;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;67;3;3;10; ;1; ;2;8;2;7;3;3;3;1; ; ;1; ; ;1;1;1; ; ;4;5;70;4;4;4;4;7;1;5;6;6; ; ; ; ; ; ; ; ;0;0;156,119;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;7;7;7;7;6;7;6;7;7;7;6;9;7;9;7;9;7;9;7; ; ;0;0;21,717;0;1;0;0;1;0; ;0;0;1;0;0;nasza planeta zmienia klimat i naturalnie i przez człowieka-żyjmy zgodnie z naturą!;0;0;0;0;1; ;0;1;0;0;0; ;1;0;0;1;0; ;1;1;1;0;0;brawo, oby tak dalej!;1;0;0;0;0; ;1;0;0;0;0; ; ; ;7;7;4; ;6;4;4;5;5;7; ;4;PL; ;1376; ;c2e451f4e75a53fcfe2d4d631cfd68ac;gtj3cm;3;control;0; ;4;,571428571428571;QID22, QID33, QID6, QID9;,0181818181818182;QID43;3;7;7;1;7;7;7;4;4;5,66666666666667;1;1;7;6,25;7;12;-2;4;4;0;7;7;7;7;7
12/19/2024 8:19:17;12/19/2024 8:36:03;0;91.192.199.17;100;1006;1;12/19/2024 8:36:04;R_24KEmBIf6LkAatz; ; ; ; ;49.7146;19.013;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;73;3;1;12; ;1; ;2;2;2;5;2;2;2;1; ; ;1; ; ;1;1; ; ; ;2;6;81;3;3;3;4;6;4;4;5;5; ; ; ; ;0;0;133,819;0; ; ; ; ;5;5;4;5;4;5;5;1;3;4;4;3; ; ; ; ; ;3;4;2;2;1;1;4;5;6;5;7;5;6;2;7;4; ; ;0;0;19,435;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;4;4; ; ;1; ;6;6;4;6;6;5; ;4;PL; ;1006; ;6d5860ed60fcd5d9681714268d76d2d1;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID33, QID6, QID9;,113207547169811;QID56, QID63, QID43, QID62, QID65, QID49;1;4;4;3;4;4;3;3;4,66666666666667;4,66666666666667;4,75;4,66666666666667;2,5;3;4;3;-4;3;3;0;4;5;4;5;4,5
12/19/2024 8:28:27;12/19/2024 8:40:02;0;81.219.67.67;100;694;1;12/19/2024 8:40:02;R_1QGJuQOFzI2kSJx; ; ; ; ;52.2172;20.9665;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;35;4;3;3; ;1; ;2;10;1;9;5;3;1; ;1;1;1; ; ; ; ; ; ; ;1;6;53;3;3;3;6;6;7;7;7;7; ; ; ; ; ; ; ; ;0;0;162,722;0;1;1;1;1;1;1;1; ; ; ; ; ;3;1;7;7;7;7;4;3;3;2;1;7;1;4;2;8;4;9;7;6;4; ; ;0;0;15,701;0;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ; ; ;5;4;4; ;6;2;2;3;4;8; ;4;PL; ;694; ;dd73a860089d946010d46d9f7b808015;gtj3cm;3;control;0; ;3;,428571428571429;QID22, QID33, QID9;,0188679245283019;QID43;3;5;4;1;7;7;7;3;6,33333333333333;7;1;1;4,75;2,25;4,25;9;-2;1;-3;4;2;6;7;4;4,75
12/19/2024 8:27:46;12/19/2024 8:41:27;0;37.30.0.47;100;820;1;12/19/2024 8:41:28;R_2EgsrdOLuXhyEjj; ; ; ; ;51.939;15.4928;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;63;2;2;16; ;1; ;2;10;1;9;4;2;1;1; ; ;1; ;1; ; ; ; ; ;3;4;0;2;2;2;5;5;5;5;5;5; ; ; ; ; ; ; ; ;4,826;30,119;142,016;9;4;4;4;4;4;4;4; ; ; ; ; ;3;1;4;4;4;4;4;4;4;4;4;4;4;6;4;6;4;6;4;6;4; ; ;0;0;16,673;0;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ; ; ;4;4;2; ;1;1;4;1;1;4; ;4;PL; ;820; ;9aa22ed9e4bfeba87dbcb59ec6fbc8a3;gtj3cm;3;control;0; ;4;,571428571428571;QID12, QID22, QID33, QID9;,150943396226415;QID56, QID64, QID67, QID63, QID66, QID43, QID62, QID65;3;4;4;1;4;4;4;2;5;5;4;4;4;4;4;1;-2;-1;0;-1;4;4;4;4;4
12/19/2024 8:10:02;12/19/2024 8:41:43;0;37.248.168.187;100;1901;1;12/19/2024 8:41:44;R_2SoNcmwyCZ4togp; ; ; ; ;52.3922;16.861;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;41;3;1;7; ;1; ;2;9;2;9;7;3;3;1; ;1; ; ; ; ;1; ; ; ;2;6;48;1;1;1;6;5;3;4;3;4; ; ; ; ;16,877;240,042;245,357;21; ; ; ; ;7;7;7;7;7;7;7;1;5;4;3;2; ; ; ; ; ;4;4;2;2;3;3;7;7;5;3;6;4;6;4;4;2; ; ;0;0;21,473;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;2;3; ; ;2; ;4;4;4;4;3;2;Za długa;4;PL; ;1901; ;6d6629478f19b242956286c2c70b0fa7;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID22, QID33, QID9;,0566037735849057;QID49, QID56, QID65;1;2;3;5;4;3;2;1;4,66666666666667;3,66666666666667;7;7;4;4;3,25;5;-1,25;1;-1;2;3;4;4;2;3,25
12/19/2024 8:04:57;12/19/2024 8:42:20;0;89.64.2.95;100;2242;1;12/19/2024 8:42:21;R_2GPIQ9RdGjyDoQH; ; ; ; ;53.4286;14.5474;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;66;4;3;16; ;1; ;2;10;1;10;3;2;1;1; ; ; ; ; ; ; ; ; ; ;4;4;0;1;1;1;4;7;2;4;4;6; ; ; ; ; ; ; ; ;6,939;108,5;121,818;6;4;4;6;4;6;6;6; ; ; ; ; ;3;1;4;4;3;3;3;5;5;3;2;4;5;6;4;5;1;6;4;7;5; ; ;0;0;22,263;0;0;0;0;1;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;1;0;0;0; ;0;0;0;1;0; ;0;0;0;1;0; ;1;0;0;0;0; ;0;1;0;0;0; ; ; ;4;3;4; ;5;2;2;1;2;4; ;4;PL; ;2242; ;ec63cafa612ac13a7c61cb2823ed46b7;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0188679245283019;QID43;3;4;3;1;4;4;3;1;4,33333333333333;4,66666666666667;4,5;6;3,75;3,75;3,5;8;-2,25;3;1;2;4;3;4;5;4
12/19/2024 8:25:46;12/19/2024 8:43:04;0;37.248.171.168;100;1038;1;12/19/2024 8:43:05;R_2DvkpOJ8jhRCjHr; ; ; ; ;52.3922;16.861;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;68;4;3;3; ;1; ;2;1;1;2;5;1;4;1;1;1;1; ; ;1;1; ; ; ;4;5;100;4;3;3;7;7;7;7;7;7; ; ; ; ;1,528;122,5;123,435;47; ; ; ; ;4;5;5;6;6;7;7;1;4;7;7;7; ; ; ; ; ;7;7;1;1;1;1;1;1;9;7;9;7;9;7;9;7; ; ;8,597;8,597;16,701;1;1;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;1;0;0;0;0; ;7;7; ; ;1; ;7;7;7;7;7;7; ;4;PL; ;1038; ;3e01f66f72281ef89f5f56c0dc0f625c;gtj3cm;2;voluntary;0; ;3;,428571428571429;QID10, QID12, QID33;,0188679245283019;QID43;1;7;7;4;7;7;7;3,33333333333333;7;7;5;6,66666666666667;2,5;2,5;7;8;-6,5;6;4;2;7;7;7;7;7
12/19/2024 8:34:25;12/19/2024 8:46:38;0;185.252.180.227;100;733;1;12/19/2024 8:46:39;R_2qpQVIXStP1bsj1; ; ; ; ;49.8714;21.7837;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;29;3;1;9; ;1; ;2;1;1;6;4;3;1;1;1;1;1; ;1; ;1; ; ; ;2;6;3;2;2;2;6;6;5;6;6;5; ; ; ; ; ; ; ; ;0;0;123,262;0;3;3;4;3;2;2;3; ; ; ; ; ;3;1;4;4;4;5;6;7;7;3;3;4;4;1;1;1;1;7;6;5;3; ; ;0;0;16,488;0;0;0;0;0;0; ;1;0;0;1;0; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;0;0;0;0;0; ;0;0;0;0;0; ; ; ;4;4;2; ;6;1;1;1;2;6; ;4;PL; ;733; ;5e489c50eab0d1ddc25cc0476c135590;gtj3cm;3;control;0; ;2;,285714285714286;QID33, QID9;,0943396226415094;QID67, QID63, QID66, QID43, QID49;3;4;4;1;4;4;4;2;5,66666666666667;5,66666666666667;3,25;2,33333333333333;4,75;5;2,75;5;1,25;-4;-2;-2;1;1;5;3;2,5
12/19/2024 8:35:19;12/19/2024 8:48:42;0;185.73.61.159;100;803;1;12/19/2024 8:48:43;R_2sAhfFSeEepwGOv; ; ; ; ;50.1016;19.9529;anonymous;PL;1; ;0;25;10/14/1582 0:00:00;1;1;42;4;2;6; ;1; ;2;6;1;10;4;2;1;1; ; ;1; ; ; ; ; ; ; ;2;6;60;5;4;3;5;7;7;7;7;7;0;0;121,45;0; ; ; ; ; ; ; ; ;7;7;7;7;7;7;7;2;5;1;1;1; ; ; ; ; ;6;7;4;7;4;7;7;7;6;3;6;4;8;6;6;4; ; ;0;0;16,993;0;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;3;3; ; ;4; ;7;1;1;2;3;7; ;4;PL; ;803; ;309427a6cdb7d1eb56c93d917a16078a;gtj3cm;1;obligatory;0; ;2;,285714285714286;QID22, QID33;,169811320754717;QID56, QID64, QID67, QID63, QID66, QID43, QID62, QID65, QID49;2;3;3;5;1;1;1;4;6,33333333333333;7;7;7;5,25;7;4,25;0;-1,25;0;0;0;4;4;6;4;4,5
12/19/2024 8:43:56;12/19/2024 8:53:34;0;37.225.70.101;100;577;1;12/19/2024 8:53:35;R_2pgrTPvbfIbLyNj; ; ; ; ;51.2664;22.5503;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;2;43;4;1;9; ;1; ;2;2;1;2;5;1;1;1; ; ; ; ; ; ; ; ; ; ;4;4;71;2;2;2;5;5;5;5;5;5; ; ; ; ;0;0;128,647;0; ; ; ; ;4;4;4;4;4;4;3;1;3;4;3;3; ; ; ; ; ;5;5;3;5;4;4;4;3;6;4;6;4;6;4;6;3; ; ;0;0;16,429;0;0;0;0;0;0; ;0;0;0;0;1; ;0;0;0;0;1; ;1;0;0;0;0; ;0;0;0;0;0; ;0;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;0; ;4;4; ; ;2; ;4;4;4;4;4;6; ;4;PL; ;577; ;f1051f7c796be730c323107f2e189552;gtj3cm;2;voluntary;0; ;4;,571428571428571;QID10, QID12, QID33, QID9;,0943396226415094;QID64, QID67, QID43, QID65, QID49;1;4;4;3;4;3;3;2;5;5;4;3,66666666666667;4;4,25;3,75;4;-2;2;1;1;4;4;4;4;4
12/19/2024 8:38:06;12/19/2024 8:54:20;0;31.61.184.52;100;973;1;12/19/2024 8:54:20;R_8jlHm74Tm7b3OYn; ; ; ; ;52.2406;21.0863;anonymous;PL;1; ;0;0;10/14/1582 0:00:00;1;1;39;3;1;7; ;1; ;2;6;2;5;6;6;2;1;1; ;1; ;1;1;1;1; ; ;4;3;12;2;1;2;6;6;5;5;6;5; ; ; ; ; ; ; ; ;15,053;74,522;123,692;25;2;3;3;4;3;2;4; ; ; ; ; ;3;1;5;6;5;5;6;6;5;5;7;6;5;6;5;9;5;9;7;8;5; ; ;0;0;16,601;0;0;0;1;0;0;Coś w tym jest;0;1;0;0;0; ;0;0;0;1;0; ;1;0;0;0;0; ;1;0;0;0;0; ;0;0;0;0;1; ;1;0;0;0;0; ;0;1;0;0;0; ; ; ;6;5;2; ;5;7;4;2;3;5; ;4;PL; ;973; ;871fa38e6080a215ccffea51b71b845f;gtj3cm;3;control;0; ;1;,142857142857143;QID33;,0185185185185185;QID43;3;6;5;1;5;6;5;1,66666666666667;5,66666666666667;5,33333333333333;3;3;5,5;5,75;5,5;8;-2,5;0;1;-1;4;7;7;6;6
